q0.75
77.58622
124.63058
148.43599
77.3582
124.329315
147.9891
78.21357
125.31518
149.05946
78.80291
126.64803
150.80856
79.19023
127.13541
151.35127
79.138985
127.13607
151.35632
79.97395
127.917496
152.12048
79.157135
126.70211
150.57292
80.10018
128.35771
152.72458
80.76981
129.178
153.74968
79.94808
128.14926
152.54071
77.97958
125.33069
148.7008
79.15376
126.47256
150.82239
79.806274
127.62651
152.28987
80.343376
128.18066
152.94829
79.37606
126.00411
149.7487
75.118065
118.43624
140.27994
76.11956
120.20202
142.57942
77.28071
122.73175
145.8821
79.796936
127.22007
151.5135
79.95161
126.95735
151.08823
79.097885
125.46882
149.28883
78.53856
124.384796
147.91054
80.49576
127.61315
151.85028
79.17008
125.4833
149.2549
80.416794
127.05336
151.17996
82.05333
130.0828
155.01021
84.196655
133.7632
159.7494
85.182846
135.39534
161.75108
85.482285
136.17998
162.76126
85.57862
136.33559
162.93987
85.45655
136.14386
162.70784
85.14601
135.64688
162.13008
85.42847
136.17778
162.76257
85.64962
136.58458
163.2684
85.706276
136.68332
163.39134
85.71379
136.6957
163.40652
85.71909
136.70428
163.41743
85.719925
136.70563
163.41916
85.71983
136.70538
163.41885
85.71976
136.70523
163.41869
85.719696
136.70518
163.4186
85.71892
136.70396
163.417
85.717384
136.70122
163.41354
85.71499
136.69716
163.40843
85.70774
136.68248
163.3907
85.701965
136.67567
163.38078
85.69108
136.65782
163.35767
85.67349
136.62363
163.31563
85.6487
136.58206
163.26167
85.637
136.56987
163.24213
85.624054
136.54599
163.21123
84.730576
135.05219
161.30298
84.98744
135.48267
161.85121
85.23924
135.89354
162.37268
85.355095
136.08066
162.61002
85.40435
136.16591
162.7204
85.49559
136.32974
162.93512
85.61749
136.53825
163.20517
85.68629
136.651
163.34964
85.70686
136.68416
163.39192
85.712
136.69243
163.40247
85.710945
136.69075
163.40028
85.710625
136.69032
163.39966
85.71122
136.69118
163.40083
85.70573
136.68224
163.38936
85.70815
136.6861
163.39436
85.702805
136.67747
163.3833
85.69944
136.67172
163.37604
85.681595
136.64275
163.33879
85.529884
136.39246
163.01343
85.270836
135.92525
162.39267
84.67983
134.96686
161.19405
84.81584
135.19766
161.48845
85.08372
135.641
162.05217
85.28904
135.97433
162.47504
85.38176
136.12575
162.66786
85.441086
136.23253
162.80792
85.50366
136.34395
162.95358
85.65141
