q0.05
57.118347
83.91052
86.34638
57.30051
83.88338
86.37513
57.16837
83.87772
86.271416
59.433598
87.037025
89.54993
59.80053
87.422
90.079765
59.675865
87.199234
89.68449
59.008392
86.267654
88.81111
59.32263
86.3455
88.86845
60.161938
87.67883
90.33976
60.04978
87.34772
90.1213
59.539486
86.5456
89.29218
58.51764
84.61875
87.33247
58.508137
85.873314
88.3337
59.409977
87.44794
90.291504
59.94408
87.93687
90.67786
59.96309
87.541626
90.20944
56.36074
81.93458
84.25753
57.261433
83.17395
85.57337
58.896015
85.50042
88.03893
60.499527
87.87187
90.63378
60.483494
87.26575
89.96078
59.828968
86.308784
88.84404
59.457806
85.47084
88.26309
60.956097
87.60109
90.482285
59.972504
86.041695
88.8307
60.802753
86.726036
89.86518
62.225094
89.13697
92.8131
63.35008
90.64762
94.68966
63.812542
90.91023
95.05451
63.788265
90.722244
94.844666
63.669804
90.44356
94.561676
63.86887
90.83876
94.96094
63.19528
90.95935
94.44978
63.485878
91.20032
94.83292
63.867603
91.64599
95.47477
63.972073
91.65387
95.56778
64.06172
91.53231
95.56488
64.11296
91.47437
95.58513
64.1192
91.47096
95.58981
64.11939
91.4696
95.58928
64.11948
91.469215
95.58925
64.11902
91.46832
95.58838
64.11762
91.46612
95.58595
64.11436
91.46032
95.57991
64.106514
91.44725
95.56597
64.08386
91.40143
95.521286
64.05685
91.35639
95.47284
63.99114
91.241394
95.35363
63.89805
91.050385
95.16607
63.774174
90.859856
94.96107
63.468666
90.385574
94.42493
62.949184
89.61279
93.586586
63.463387
90.539024
94.46405
63.48231
90.57098
94.49968
63.53185
90.64631
94.58917
63.656406
90.82802
94.805435
63.791203
91.02707
95.04588
63.89134
91.167656
95.217155
63.956196
91.255554
95.32505
64.036446
91.36166
95.4558
64.08554
91.42564
95.53467
64.100685
91.444954
95.558716
64.10228
91.44722
95.56104
64.08476
91.422935
95.53314
64.072205
91.40282
95.51137
63.975334
91.26765
95.35458
63.819256
91.029755
95.08653
63.59754
90.75111
94.7619
63.148617
90.05901
93.99305
62.8303
89.61495
93.46391
62.358162
88.959816
92.63445
62.22197
88.61778
92.2972
63.458473
90.551834
94.45888
63.46918
90.561844
94.478294
63.48012
90.57407
94.49772
63.51578
90.62548
94.56125
63.67085
90.86253
94.840065
63.807602
91.05038
95.0731
63.873814
91.14274
95.18624
63.91823
91.20469
95.26384
63.958797
91.25641
95.33109
63.96429
91.26093
95.34142
63.970215
91.26892
95.35248
63.781693
91.01525
95.0563
63.954945
91.234825
95.31488
63.920204
91.20477
95.27971
63.854702
91.10308
95.16196
63.604782
90.76862
94.77815
63.432735
90.496025
94.472084
62.54803
89.29106
92.99126
62.456024
89.02825
92.78997
62.117832
88.58706
92.198296
63.44779
90.54082
94.435486
63.466694
90.55844
94.47192
63.47288
90.55602
94.47525
63.474503
90.56291
94.48617
63.5769
90.71661
94.67014
63.699997
90.89453
94.8845
63.81731
91.0626
95.08855
63.835052
91.10137
95.12648
63.83683
91.11093
95.13561
63.969326
91.27143
95.35102
63.813484
91.077156
95.10585
63.80463
91.04123
95.08773
63.373947
90.470184
94.4123
63.31636
90.33766
94.298065
63.241085
90.2491
94.18885
62.96922
89.83976
93.73169
62.88631
89.70981
93.58949
62.85468
89.643684
93.52856
62.790527
89.52657
93.40659
62.70082
89.353874
93.235466
63.440052
90.64175
94.48823
63.465366
90.575905
94.483765
63.47317
90.57492
94.49271
63.494083
90.60674
94.53043
63.550518
90.68015
94.6246
63.666874
90.84754
94.828186
63.794132
